Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
737284,top super bowl stocks,https://www.benzinga.com/11/02/836897/top-super-bowl-stocks,Fred Fuld,2011-02-04 00:00:00,KO,1,2,1,1,0,0,1,1,1,0.8453999999999999
737285,david darst likes global gorillas pg ko do rig wip jnj,https://www.benzinga.com/trading-ideas/long-ideas/11/02/836606/david-darst-likes-global-gorillas-pg-ko-do-rig-wip-jnj,Jonathan Chen,2011-02-04 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6591
737286,investing in unknown stocks you actually know,https://www.benzinga.com/trading-ideas/long-ideas/11/02/832662/investing-in-unknown-stocks-you-actually-know,Minyanville,2011-02-03 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
737287, super bowl commercials sneak preview,https://www.benzinga.com/trading-ideas/long-ideas/11/02/825226/2011-super-bowl-commercials-sneak-preview,Benzinga Staff,2011-02-01 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.7997000000000001
737288,the best soft drinks stocks right now kof ko dps cce,https://www.benzinga.com/Markets/11/01/803259/top-4-nyse-stocks-in-the-beverages-soft-drinks-industry-with-the-highest-eps-es,Lisa Levin,2011-01-25 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.81845
737289, stocks offering ideal short setups,https://www.benzinga.com/11/01/801313/8-stocks-offering-ideal-short-setups,Ryan Mallory,2011-01-24 00:00:00,KO,0,2,0,0,1,0,0,0,0,0.76335
737290,berkshire looking attractive,https://www.benzinga.com/11/01/825320/berkshire-looking-attractive,Devon Shire,2011-01-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7202
737291,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/797119/plexus-falls-on-weak-outlook-analyst-blog,Zacks,2011-01-21 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737292,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/797118/plexus-falls-on-weak-outlook-analyst-blog,Zacks,2011-01-21 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737293,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/795219/plexus-falls-on-weak-outlook-analyst-blog,Zacks,2011-01-20 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737294,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/797185/plexus-falls-on-weak-outlook-analyst-blog,webmaster,2011-01-20 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737295,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/797184/plexus-falls-on-weak-outlook-analyst-blog,webmaster,2011-01-20 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737296,plexus falls on weak outlook analyst blog,https://www.benzinga.com/11/01/795262/plexus-falls-on-weak-outlook-analyst-blog,webmaster,2011-01-20 00:00:00,KO,1,1,0,1,0,0,0,0,0,0.2798
737297,brian sozzi discusses walmarts new food initiative wmt,https://www.benzinga.com/analyst-ratings/analyst-color/11/01/794602/brian-sozzi-discusses-wal-marts-new-food-initiative-wmt,Roger Nachman,2011-01-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737298,cokes vitamin water not nutritious uk watchdog says,https://www.benzinga.com/11/01/790800/cokes-vitamin-water-not-nutritious-u-k-watchdog-says,webmaster,2011-01-19 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.648
737299,will berkshire hathaway crash when warren leaves brka brkb,https://www.benzinga.com/trading-ideas/long-ideas/11/01/787139/will-berkshire-hathaway-crash-when-warren-leaves-brka-brkb,Roger Nachman,2011-01-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.29905000000000004
737300, qualities behind buffetts success,https://www.benzinga.com/11/01/779799/3-qualities-behind-buffetts-success,webmaster,2011-01-14 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7859499999999999
737301, cents advice not worth a quarter,https://www.benzinga.com/trading-ideas/short-ideas/11/01/778317/50-cents-advice-not-worth-a-quarter,Jonathan Chen,2011-01-13 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.41525
737302,sodastream a smarter way to enjoy soda,https://www.benzinga.com/media/cnbc/11/01/777254/sodastream-a-smarter-way-to-enjoy-soda,Louis Bedigian,2011-01-13 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.86755
737303,bullish trade in duke energy duk as stock retreats,https://www.benzinga.com/11/01/773316/bullish-trade-in-duke-energy-duk-as-stock-retreats,Options House,2011-01-12 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.6366
737304,healthy foods could boost pepsico,https://www.benzinga.com/11/01/770219/healthy-foods-could-boost-pepsico,webmaster,2011-01-11 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.82985
737305,debt ceiling impending doom analyst blog,https://www.benzinga.com/11/01/766890/debt-ceiling-impending-doom-analyst-blog,Zacks,2011-01-10 00:00:00,KO,1,1,1,1,0,1,1,0,1,0.18155
737306,debt ceiling impending doom analyst blog,https://www.benzinga.com/11/01/766976/debt-ceiling-impending-doom-analyst-blog,webmaster,2011-01-10 00:00:00,KO,1,1,1,1,0,1,1,0,1,0.18155
737307, marketmoving disasters of ,https://www.benzinga.com/11/01/761542/7-market-moving-disasters-of-2010,webmaster,2011-01-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.2213
737308,jp morgan reduces estimates on dps,https://www.benzinga.com/analyst-ratings/11/01/761224/j-p-morgan-reduces-estimates-on-dps,BenzingaStaffL,2011-01-07 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.60115
737309,top stocks in the beveragessoft drinks industry with the highest eps estimates kof ko dps hans,https://www.benzinga.com/markets/11/01/760045/top-4-stocks-in-the-beverages-soft-drinks-industry-with-the-highest-eps-estimat,Lisa Levin,2011-01-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
737310,is it time to trade general motors nysegm,https://www.benzinga.com/11/01/757570/is-it-time-to-trade-general-motors-nyse-gm,Options House,2011-01-06 00:00:00,KO,1,2,0,0,0,0,1,1,1,0.5
737311,the most vulnerable dow stocks,https://www.benzinga.com/11/01/754032/the-most-vulnerable-dow-stocks,webmaster,2011-01-05 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.3528
737312,berkshire made how much brka ko wfc,https://www.benzinga.com/trading-ideas/long-ideas/11/01/753842/berkshire-made-how-much-brka-ko-wfc,Roger Nachman,2011-01-05 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737313, big brands big stocks,https://www.benzinga.com/11/01/753726/7-big-brands-7-big-stocks,webmaster,2011-01-05 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737314,morgan stanley initiates ko with an ew rating,https://www.benzinga.com/analyst-ratings/11/01/753669/morgan-stanley-initiates-ko-with-an-ew-rating,BenzingaStaffL,2011-01-05 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737315,goldman invests in facebook report,https://www.benzinga.com/11/01/746189/goldman-invests-in-facebook-report,webmaster,2011-01-03 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737316,playing cramers top ,https://www.benzinga.com/11/01/746020/playing-cramers-top-10,webmaster,2011-01-03 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
737317,the case of the missing us jobs analyst blog,https://www.benzinga.com/10/12/738350/the-case-of-the-missing-u-s-jobs-analyst-blog,Zacks,2010-12-29 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.352
737318,the case of the missing us jobs analyst blog,https://www.benzinga.com/10/12/738455/the-case-of-the-missing-u-s-jobs-analyst-blog,webmaster,2010-12-29 00:00:00,KO,1,1,1,1,0,1,1,1,1,0.352
737319,some companies glad to see go,https://www.benzinga.com/10/12/737636/some-companies-glad-to-see-2010-go,webmaster,2010-12-29 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7294
737320,finding option alternatives for cocacola nyseko,https://www.benzinga.com/10/12/732745/finding-option-alternatives-for-coca-cola-nyse-ko,Options House,2010-12-27 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737321, stocks for christmas football nke ua pep ko pfe,https://www.benzinga.com/trading-ideas/long-ideas/10/12/728685/5-stocks-for-christmas-football-nke-ua-pep-ko-pfe,Roger Nachman,2010-12-23 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737322,why you shouldnt mimic lowtech buffett,https://www.benzinga.com/10/12/728355/why-you-shouldnt-mimic-low-tech-buffett,webmaster,2010-12-23 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737323,consumer goods sector lagging,https://www.benzinga.com/movers/10/12/726422/consumer-goods-sector-lagging,Jonathan Chen,2010-12-22 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.3634
737324,dealmakers long trip through china rto,https://www.benzinga.com/10/12/725184/dealmakers-long-trip-through-china-rto,webmaster,2010-12-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737325,pepsico impact of gatorade g series fit on stock,https://www.benzinga.com/10/12/718077/pepsico-impact-of-gatorade-g-series-fit-on-stock,webmaster,2010-12-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6806
737326,cces growth outlook on a ramp analyst blog,https://www.benzinga.com/10/12/717085/cces-growth-outlook-on-a-ramp-analyst-blog,Zacks,2010-12-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
737327,cces growth outlook on a ramp analyst blog,https://www.benzinga.com/10/12/717139/cces-growth-outlook-on-a-ramp-analyst-blog,webmaster,2010-12-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
737328,directv to offer personalized ads dtv bby pg ko,https://www.benzinga.com/news/10/12/716205/directv-to-offer-personalized-ads-dtv-bby-pg-ko,Louis Bedigian,2010-12-20 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737329,citi raising price target on coke ko,https://www.benzinga.com/analyst-ratings/analyst-color/10/12/715471/citi-raising-price-target-on-coke-ko,Roger Nachman,2010-12-20 00:00:00,KO,1,2,1,1,0,0,1,1,1,0.5
737330,citigroup raises ko target from to ,https://www.benzinga.com/analyst-ratings/10/12/715139/citigroup-raises-ko-target-from-65-to-72,BenzingaStaffL,2010-12-20 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
737331,consumer stock most likely to outperform in is,https://www.benzinga.com/10/12/713772/consumer-stock-most-likely-to-outperform-in-2011-is,webmaster,2010-12-18 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
737332,neutral on pepsico analyst blog,https://www.benzinga.com/10/12/713596/neutral-on-pepsico-analyst-blog,Zacks,2010-12-17 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737333,neutral on pepsico analyst blog,https://www.benzinga.com/10/12/713609/neutral-on-pepsico-analyst-blog,webmaster,2010-12-17 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737334,bottled water industry prepares for a global water fight,https://www.benzinga.com/trading-ideas/long-ideas/10/12/712637/bottled-water-industry-prepares-for-a-global-water-fight,Benzinga Staff,2010-12-17 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.30910000000000004
737335,cocacola enterprises fickle on forecast,https://www.benzinga.com/10/12/711940/coca-cola-enterprises-fickle-on-forecast,webmaster,2010-12-17 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
737336,sodastream fizzling out,https://www.benzinga.com/movers/10/12/703891/sodastream-fizzling-out,Roger Nachman,2010-12-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737337,which consumer stock will pop in ,https://www.benzinga.com/10/12/703345/which-consumer-stock-will-pop-in-2011,webmaster,2010-12-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737338,goldman sachs raises price target on the cocacola company ko,https://www.benzinga.com/analyst-ratings/analyst-color/10/12/702513/goldman-sachs-raises-price-target-on-the-coca-cola-compan,Michael J. Zerinskas,2010-12-15 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.5
737339, top consumer stocks of ,https://www.benzinga.com/10/12/699587/5-top-consumer-stocks-of-2010,webmaster,2010-12-14 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
737340, top consumer goods stocks preview,https://www.benzinga.com/10/12/699372/6-top-consumer-goods-stocks-2011-preview,webmaster,2010-12-14 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
737341,sustain innovation and stay on top,https://www.benzinga.com/10/12/696996/sustain-innovation-and-stay-on-top,webmaster,2010-12-14 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.76335
737342,business looks to win at gamification,https://www.benzinga.com/10/12/692460/business-looks-to-win-at-gamification,webmaster,2010-12-13 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.79295
737343, best dow dividend stocks for ,https://www.benzinga.com/10/12/691945/10-best-dow-dividend-stocks-for-2011,webmaster,2010-12-13 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.81845
737344,an important word of caution on short boxspread trades,https://www.benzinga.com/10/12/689437/an-important-word-of-caution-on-short-box-spread-trades,Options House,2010-12-10 00:00:00,KO,0,2,0,0,1,0,0,0,0,0.60115
737345,the cocacola company and chromocell corporation collaborate on flavor research,https://www.benzinga.com/news/contracts/10/12/688359/the-coca-cola-company-and-chromocell-corporation-collaborate-on-flavor-r,Benzinga Staff,2010-12-10 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737346,goldman sachs comments on coca cola enterprises potential germany deal,https://www.benzinga.com/analyst-ratings/analyst-color/10/12/688144/goldman-sachs-comments-on-coca-cola-enterprises-potential,Benzinga Staff,2010-12-10 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737347,warren buffett trivia,https://www.benzinga.com/10/12/685382/warren-buffett-trivia,Fred Fuld,2010-12-09 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737348,cocacola company elects howard g buffett as director,https://www.benzinga.com/news/10/12/684133/coca-cola-company-elects-howard-g-buffett-as-director,Benzinga Staff,2010-12-09 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737349,is this value stock a one trick pony,https://www.benzinga.com/10/12/680353/is-this-value-stock-a-one-trick-pony,Ian Wyatt,2010-12-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.648
737350,is this value stock a one trick pony,https://www.benzinga.com/10/12/680352/is-this-value-stock-a-one-trick-pony,Kevin McElroy,2010-12-07 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.648
737351,options brief the cocacola company ko,https://www.benzinga.com/options/10/12/670705/options-brief-the-coca-cola-company-ko,Michael J. Zerinskas,2010-12-06 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737352,a cocacola nyseko leaps short strangle trade,https://www.benzinga.com/10/12/670212/a-coca-cola-nyse-ko-leaps-short-strangle-trade,Options House,2010-12-06 00:00:00,KO,0,2,0,0,0,0,0,0,0,0.5
737353,current putcall ratio ,https://www.benzinga.com/10/11/649647/current-putcall-ratio-35-11-29-2010,optionsXpress,2010-11-29 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737354,apple analysts new targets estimates,https://www.benzinga.com/10/11/648235/apple-analysts-new-targets-estimates,webmaster,2010-11-29 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737355,dumbest of this weeks dumbest christmas wins the war against christmas,https://www.benzinga.com/10/11/646038/dumbest-of-this-weeks-5-dumbest-christmas-wins-the-war-against-christmas,webmaster,2010-11-26 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.11085
737356,fridays midday options volume leaders ko mcd c aapl bac,https://www.benzinga.com/market-update/10/11/645265/fridays-mid-day-options-volume-leaders-ko-mcd-c-aapl-bac,Michael J. Zerinskas,2010-11-26 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737357,the dumbest things on wall street nov ,https://www.benzinga.com/10/11/644765/the-5-dumbest-things-on-wall-street-nov-26,webmaster,2010-11-26 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.24469999999999997
737358,munger halves berkshire stake,https://www.benzinga.com/10/11/641202/munger-halves-berkshire-stake,webmaster,2010-11-24 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737359,superhero oz glasses loaded with lead,https://www.benzinga.com/10/11/634063/superhero-oz-glasses-loaded-with-lead,webmaster,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737360,insiders snapping up coca cola western gas and more,https://www.benzinga.com/trading-ideas/long-ideas/10/11/633899/insiders-snapping-up-coca-cola-western-gas-and-more,Benzinga Staff,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737361,accenture to acquire cas computer analyst blog,https://www.benzinga.com/10/11/633809/accenture-to-acquire-cas-computer-analyst-blog,Zacks,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737362,buffett tax the rich,https://www.benzinga.com/10/11/632612/buffett-tax-the-rich,webmaster,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.7787
737363,accenture to acquire cas computer analyst blog,https://www.benzinga.com/10/11/633887/accenture-to-acquire-cas-computer-analyst-blog,webmaster,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737364,colleges incubate smartphone app invasion,https://www.benzinga.com/10/11/632113/colleges-incubate-smartphone-app-invasion,webmaster,2010-11-22 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737365,stocks beat bonds gold bbh strategist says,https://www.benzinga.com/10/11/631665/stocks-beat-bonds-gold-bbh-strategist-says,webmaster,2010-11-22 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
737366,buy stocks of companies with a high return on equity,https://www.benzinga.com/10/11/630237/buy-stocks-of-companies-with-a-high-return-on-equity,Mark Riddix,2010-11-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737367,buy stocks of companies with a high return on equity,https://www.benzinga.com/10/11/630236/buy-stocks-of-companies-with-a-high-return-on-equity,Mark Riddix,2010-11-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737368,stifel nicolaus increases its price target on cocacola,https://www.benzinga.com/analyst-ratings/price-target/10/11/623449/stifel-nicolaus-increases-its-price-target-on-coca-cola,BenzingaStaffJ,2010-11-18 00:00:00,KO,1,0,0,0,0,0,1,1,1,0.5
737369,the cocacola company to hold modeling conference call on december ,https://www.benzinga.com/news/events/10/11/620936/the-coca-cola-company-to-hold-modeling-conference-call-on-december-14,Benzinga Staff,2010-11-17 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737370,big buy of coke from barry diller ko,https://www.benzinga.com/trading-ideas/long-ideas/10/11/617097/big-buy-of-coke-from-barry-diller-ko,Roger Nachman,2010-11-16 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737371,unconfirmed rumors that hansen natural corporation hans could be acquired by the cocacola company ko at a share,https://www.benzinga.com/news/10/11/616451/unconfirmed-rumors-that-hansen-natural-corporation-hans-could-be-acquired-by-the-c,Franklin Price,2010-11-16 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.74695
737372,bluechip round up aapl mcd ko wmt intc,https://www.benzinga.com/market-update/10/11/606881/blue-chip-round-up-aapl-mcd-ko-wmt-intc,Scott Rubin,2010-11-12 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
737373,fast money picks for november th jas ptr ko iwm fro,https://www.benzinga.com/media/cnbc/10/11/604300/fast-money-picks-for-november-12th-jas-ptr-ko-iwm-fro,Craig Jones,2010-11-11 00:00:00,KO,1,2,0,1,0,0,1,1,0,0.5
737374,highlights from jeremy grantham,https://www.benzinga.com/life/movers-shakers/10/11/603996/highlights-from-jeremy-grantham,Roger Nachman,2010-11-11 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737375,what two dow stocks increased dividends for over years,https://www.benzinga.com/10/11/580568/what-two-dow-stocks-increased-dividends-for-over-50-years,Fred Fuld,2010-11-04 00:00:00,KO,1,0,1,0,1,1,1,1,1,0.6366
737376,a dow dividend stock in the bargain bin,https://www.benzinga.com/news/10/11/578358/a-dow-dividend-stock-in-the-bargain-bin,Benzinga Staff,2010-11-04 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.60115
737377,stocks to buy if republicans roll xom mo ko,https://www.benzinga.com/trading-ideas/long-ideas/10/11/572678/stocks-to-buy-if-republicans-roll-xom-mo-ko,Nick Smith,2010-11-02 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737378,cocacola looks to speed up china investments,https://www.benzinga.com/general/10/10/566692/coca-cola-looks-to-speed-up-china-investments,Gordon Wilcox,2010-10-31 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
737379,cocacola continues investing in china,https://www.benzinga.com/news/10/10/564073/coca-cola-continues-investing-in-china,Benzinga Staff,2010-10-29 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737380,green mountain could be inplay gmcr,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/554537/green-mountain-could-be-in-play-gmcr,Michael J. Zerinskas,2010-10-27 00:00:00,KO,1,2,1,1,0,1,1,1,1,0.5
737381,the best options for hedging your portfolio after recent gains def xlp xlu shy hsgfx sds dog uup vxz,https://www.benzinga.com/markets/bonds/10/10/553535/the-best-options-for-hedging-your-portfolio-after-recent-gains-def-xlp-xl,Eric Mancini,2010-10-26 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.8404
737382,buffetts underperformers a good bet on a bluechip rebound,https://www.benzinga.com/general/10/10/549889/buffetts-underperformers-a-good-bet-on-a-blue-chip-rebound,Louis Bedigian,2010-10-25 00:00:00,KO,1,0,1,1,0,1,1,1,1,0.7202
737383,the cocacola company announces quarterly dividend of cents,https://www.benzinga.com/news/dividends/10/10/541528/the-coca-cola-company-announces-quarterly-dividend-of-44-cents,Benzinga Staff,2010-10-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737384,time to consider africa as an investment eza micc wmt,https://www.benzinga.com/trading-ideas/long-ideas/10/10/539704/time-to-consider-africa-as-an-investment-eza-micc-wmt,Roger Nachman,2010-10-21 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737385,stock market news for october market news,https://www.benzinga.com/10/10/536831/stock-market-news-for-october-20-2010-market-news,Zacks,2010-10-20 00:00:00,KO,1,2,0,1,1,0,1,1,1,0.5
737386,zacks bull and bear of the day highlights rshmonkopeplmt press releases,https://www.benzinga.com/10/10/536480/zacks-bull-and-bear-of-the-day-highlights-rsh-mon-ko-pep-lmt-press-releases,Zacks,2010-10-20 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737387,top stocks in the beveragessoft drinks industry with the highest dividend yield ko dps coke kof,https://www.benzinga.com/trading-ideas/long-ideas/10/10/534298/top-4-stocks-in-the-beverages-soft-drinks-industry-with-the-hi,Lisa Levin,2010-10-20 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.60115
737388,anthony scaramuccis hedge fund trade of the week dr pepper snapple group inc dps,https://www.benzinga.com/media/cnbc/10/10/534050/anthony-scaramuccis-hedge-fund-trade-of-the-week-dr-pepper-snapple-group-inc,Craig Jones,2010-10-19 00:00:00,KO,1,2,1,1,0,0,1,1,1,0.5
737389,aapl and oil and levels oh my,https://www.benzinga.com/trading-ideas/long-ideas/10/10/533332/aapl-and-oil-and-7-5-levels-oh-my,Benzinga Staff,2010-10-19 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737390,cocacola shares rally on street beat ko,https://www.benzinga.com/market-update/10/10/532949/coca-cola-shares-rally-on-street-beat-ko,Ronald Weisenstein,2010-10-19 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.648
737391,cocacola surpasses analyst expectations with worldwide sales increases,https://www.benzinga.com/general/10/10/532543/coca-cola-surpasses-analyst-expectations-with-worldwide-sales-increases,BenzingaStaffL,2010-10-19 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.5
737392,cocacola stock is now the time to buy,https://www.benzinga.com/trading-ideas/long-ideas/10/10/532487/coca-cola-stock-is-now-the-time-to-buy,Benzinga Staff,2010-10-19 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737393,news summary,https://www.benzinga.com/news/buybacks/10/10/532298/news-summary,Monica Gerson,2010-10-19 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737394,stock market news for october market news,https://www.benzinga.com/10/10/532211/stock-market-news-for-october-19-2010-market-news,Zacks,2010-10-19 00:00:00,KO,1,2,0,1,1,0,1,1,1,0.5
737395,company news for october corporate summary,https://www.benzinga.com/10/10/532208/company-news-for-october-19-2010-corporate-summary,Zacks,2010-10-19 00:00:00,KO,1,2,1,1,1,0,1,1,1,0.5
737396,the cocacola company reports q results,https://www.benzinga.com/news/earnings/10/10/531507/the-coca-cola-company-reports-q3-results,Benzinga Staff,2010-10-19 00:00:00,KO,1,2,1,0,1,1,1,1,1,0.5
737397,us stock futures mixed as apple issued conservative quarterly guidance earnings in focus,https://www.benzinga.com/trading-ideas/long-ideas/10/10/531419/us-stock-futures-mixed-as-apple-issued-conservative-quarterly-,Monica Gerson,2010-10-19 00:00:00,KO,1,1,1,1,1,1,1,1,1,0.5
737398,trading plan for october ,https://www.benzinga.com/10/10/531549/trading-plan-for-october-19-2010,Ryan Mallory,2010-10-19 00:00:00,KO,1,2,1,0,1,0,1,1,1,0.5
737399,earnings scheduled for october gs bac ko yhoo unh jnpr slm nyt hog jnj itw emc lmt gild bk micc stt wdc bsx mni oxy btu,https://www.benzinga.com/market-update/10/10/531151/earnings-scheduled-for-october-19-gs-bac-ko-yhoo-unh-jnpr-slm-nyt-hog-jnj,Lisa Levin,2010-10-19 00:00:00,KO,1,2,1,1,0,0,1,1,1,0.5
737400,oils not well,https://www.benzinga.com/general/10/10/530555/oils-not-well,Benzinga Staff,2010-10-18 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.39715
737401,how to protect yourself from the inflatearally,https://www.benzinga.com/10/10/533413/how-to-protect-yourself-from-the-%E2%80%9Cinflate-a-rally%E2%80%9D,Taipan Daily,2010-10-15 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6909
737402,ubs reiterates coverage on vfc sbux plx ked hain gel ko afl csx,https://www.benzinga.com/analyst-ratings/10/10/524469/ubs-reiterates-coverage-on-vfc-sbux-plx-ked-hain-gel-ko-afl-csx,Benzinga Staff,2010-10-14 00:00:00,KO,1,2,0,0,0,0,1,0,1,0.5
737403,lots of ways to invest like warren buffett,https://www.benzinga.com/10/10/527597/lots-of-ways-to-invest-like-warren-buffett,Fred Fuld,2010-10-13 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.6806
737404,cocacola strongly positioned in a changing global landscape,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/516135/coca-cola-strongly-positioned-in-a-changing-global-landsc,Benzinga Staff,2010-10-08 00:00:00,KO,1,0,1,1,1,1,1,1,1,0.6366
737405, most undervalued stocks in the sp ,https://www.benzinga.com/trading-ideas/long-ideas/10/10/514189/5-most-undervalued-stocks-in-the-s-p-500,Benzinga Staff,2010-10-07 00:00:00,KO,1,1,1,0,1,1,1,1,1,0.5
737406,dr peppers license deal analyst blog,https://www.benzinga.com/10/10/509935/dr-peppers-license-deal-analyst-blog,Zacks,2010-10-05 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737407,the cocacola company finalizes transaction with cocacola enterprises,https://www.benzinga.com/news/10/10/509860/the-coca-cola-company-finalizes-transaction-with-coca-cola-enterprises,Benzinga Staff,2010-10-05 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
737408,the new cce is finally here,https://www.benzinga.com/analyst-ratings/analyst-color/10/10/507960/the-new-cce-is-finally-here,Joe Young,2010-10-05 00:00:00,KO,1,2,1,1,1,1,1,1,1,0.5
