Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER
931153,suntrust robinson humphrey initiates coverage on nvidia at neutral announces pt,https://www.benzinga.com/news/16/09/8475532/suntrust-robinson-humphrey-initiates-coverage-on-nvidia-at-neutral-announces-59-0,Paul Quintaro,2016-09-20 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931154,delphi automotive the less heralded autonomous driving play,https://www.benzinga.com/analyst-ratings/analyst-color/16/09/8466018/delphi-automotive-the-less-heralded-autonomous-driving-p,Wayne Duggan,2016-09-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.67
931155,chip stocks mostly soar as intel raises q guidance,https://www.benzinga.com/news/16/09/8465636/chip-stocks-mostly-soar-as-intel-raises-q3-guidance,R. Chandrasekaran,2016-09-16 00:00:00,NVDA,1,0,1,0,1,1,1,1,1,0.5
931156,mobileye is a stock thats hyperinflated could collapse in months chowdhry,https://www.benzinga.com/analyst-ratings/analyst-color/16/09/8465138/mobileye-is-a-10-stock-thats-hyper-inflated-could-collap,Jayson Derrick,2016-09-16 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.25305
931157,intel shares up following raised q outlook amd shares up micron up nvidia up texas instruments up ,https://www.benzinga.com/news/16/09/8465377/intel-shares-up-4-following-raised-q3-outlook-amd-shares-up-3-8-micron-up-3-4-nvi,Paul Quintaro,2016-09-16 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.76335
931158,nvidia will win machine learning trip chowdhry argues,https://www.benzinga.com/node/8463118,R. Chandrasekaran,2016-09-15 00:00:00,NVDA,1,0,1,0,1,1,1,1,1,0.648
931159,cramers stocks to buy during fedfear selloffs,https://www.benzinga.com/analyst-ratings/analyst-color/16/09/8452237/cramers-11-stocks-to-buy-during-fed-fear-selloffs,Jayson Derrick,2016-09-13 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
931160,michigan votes unanimously to remove drivers from autonomous test vehicles,https://www.benzinga.com/fintech/16/09/8439268/michigan-votes-unanimously-to-remove-drivers-from-autonomous-test-vehicles,Claire Kenney,2016-09-09 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.5
931161,nvidia corp files mixed shelf offering terms not disclosed,https://www.benzinga.com/news/16/09/8427866/nvidia-corp-files-mixed-shelf-offering-terms-not-disclosed,Paul Quintaro,2016-09-06 00:00:00,NVDA,1,2,1,0,0,0,1,1,1,0.5
931162,nvidia baidu to collaborate on artificial intelligence selfdriving car wall street journal,https://www.benzinga.com/news/16/09/8414195/nvidia-baidu-to-collaborate-on-artificial-intelligence-self-driving-car-wall-stre,Charles Gross,2016-09-01 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.7383500000000001
931163,advanced micro devices gets a price target bump at canaccord,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8391156/advanced-micro-devices-gets-a-price-target-bump-at-canac,Manikandan Raman,2016-08-25 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.625
931164, degrees of selfdriving separation,https://www.benzinga.com/general/travel/16/08/8387252/6-degrees-of-self-driving-separation,Wayne Duggan,2016-08-24 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931165,intel to develop autonomous vehicle solution to compete against nvidia mobileye clsa remains unimpressed,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8373693/intel-to-develop-autonomous-vehicle-solution-to-compete-,Andrew Efimoff,2016-08-19 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.4871
931166,tigress financial reiterates buy rating on nvidia,https://www.benzinga.com/news/16/08/8370061/tigress-financial-reiterates-buy-rating-on-nvidia,Paul Quintaro,2016-08-18 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931167,more room to run for nvidia shares,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8349815/more-room-to-run-for-nvidia-shares,Jim Swanson,2016-08-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931168, biggest midday gainers for friday,https://www.benzinga.com/news/16/08/8345089/18-biggest-mid-day-gainers-for-friday,Lisa Levin,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931169,jefferies expects more upside surprises from nvidia over the next year,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8344638/jefferies-expects-more-upside-surprises-from-nvidia-over,Davit Kirakosyan,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.6455500000000001
931170,apple nvidia tesla trip chowdhrys best stock ideas,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8343638/apple-nvidia-tesla-trip-chowdhrys-3-best-stock-ideas,Jayson Derrick,2016-08-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.81845
931171,stocks hitting week highs,https://www.benzinga.com/news/16/08/8344147/stocks-hitting-52-week-highs,Lisa Levin,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931172, biggest price target changes for friday,https://www.benzinga.com/analyst-ratings/price-target/16/08/8344004/10-biggest-price-target-changes-for-friday,Monica Gerson,2016-08-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931173,benzingas top upgrades,https://www.benzinga.com/analyst-ratings/upgrades/16/08/8343633/benzingas-top-upgrades,Monica Gerson,2016-08-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931174,data center is the most exciting aspect of nvidias story,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8343264/data-center-is-the-most-exciting-aspect-of-nvidias-story,Manikandan Raman,2016-08-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.7706500000000001
931175, stocks moving in fridays premarket session,https://www.benzinga.com/news/16/08/8343428/18-stocks-moving-in-fridays-pre-market-session,Monica Gerson,2016-08-12 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.5
931176,nvidia guides for a significant estimate beat in q,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8343425/nvidia-guides-for-a-significant-estimate-beat-in-q3,Monica Gerson,2016-08-12 00:00:00,NVDA,1,0,1,0,1,1,1,1,1,0.60115
931177,a peek into the markets us stock futures edge higher ahead of j c penney earnings,https://www.benzinga.com/news/earnings/16/08/8343189/a-peek-into-the-markets-u-s-stock-futures-edge-higher-ahead-of-j-c-penne,Monica Gerson,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931178,rbc capital upgrades nvidia to outperform,https://www.benzinga.com/news/16/08/8342973/rbc-capital-upgrades-nvidia-to-outperform,Paul Quintaro,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931179,rbc capital upgrades nvidia to outperform,https://www.benzinga.com/news/16/08/8342970/rbc-capital-upgrades-nvidia-to-outperform,Paul Quintaro,2016-08-12 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931180, stocks you should be watching today,https://www.benzinga.com/news/earnings/16/08/8342586/10-stocks-you-should-be-watching-today,Monica Gerson,2016-08-12 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931181,afterhours losers aug orig down xcom rt ptx dds nvda ,https://www.benzinga.com/news/16/08/8341922/after-hours-losers-aug-11-2016-orig-down-xcom-20-rt-6-4-ptx-4-dds-3-5-nvda-3,Paul Quintaro,2016-08-11 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.23665000000000003
931182,thursdays afterhours movers stocks spiking stocks tanking,https://www.benzinga.com/news/earnings/16/08/8341361/thursdays-after-hours-movers-2-stocks-spiking-2-stocks-tanking,Javier Hasse,2016-08-11 00:00:00,NVDA,1,1,1,0,0,1,1,1,1,0.5
931183,nvidia beats earnings and revenue estimates uplifting forecasts,https://www.benzinga.com/news/earnings/16/08/8341169/nvidia-beats-earnings-and-revenue-estimates-uplifting-forecasts,Andrew Efimoff,2016-08-11 00:00:00,NVDA,1,0,1,1,1,0,1,1,1,0.5
931184,nvidia sees q sales b vs b est,https://www.benzinga.com/news/16/08/8340909/nvidia-sees-q3-sales-1-68b-2-vs-1-45b-est,Paul Quintaro,2016-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931185,nvidia reports q adj eps vs est sales b vs b est,https://www.benzinga.com/news/earnings/16/08/8340904/nvidia-reports-q2-adj-eps-0-53-vs-0-37-est-sales-1-43b-vs-1-35b-est,Paul Quintaro,2016-08-11 00:00:00,NVDA,1,0,1,1,0,1,1,1,1,0.5
931186,option alert nvda jan calls sweep ask traded vs oi earnings today after close ref,https://www.benzinga.com/news/earnings/16/08/8340456/option-alert-nvda-jan17-40-0-calls-sweep-2000-ask-20-98-2036-traded-vs-2,Charles Gross,2016-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931187,forgot the fang trade this stock outperformed the group,https://www.benzinga.com/media/cnbc/16/08/8338813/forgot-the-fang-trade-this-stock-outperformed-the-group,Jayson Derrick,2016-08-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931188,can you guess this chart,https://www.benzinga.com/general/16/08/8337113/can-you-guess-this-chart,Benzinga News Desk,2016-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931189, must watch stocks for today,https://www.benzinga.com/news/earnings/16/08/8336685/10-must-watch-stocks-for-today,Monica Gerson,2016-08-11 00:00:00,NVDA,1,2,1,1,1,0,1,1,1,0.5
931190,earnings scheduled for august ,https://www.benzinga.com/news/earnings/16/08/8336594/earnings-scheduled-for-august-11-2016,Monica Gerson,2016-08-11 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931191, interesting semiconductor picks,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8333791/4-interesting-semiconductor-picks,Taylor Cox,2016-08-10 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.70095
931192,apples billion opportunity,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8332436/apples-300-billion-opportunity,Wayne Duggan,2016-08-10 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.71075
931193,watch these huge put purchases in wednesday trade,https://www.benzinga.com/news/16/08/8330394/watch-these-7-huge-put-purchases-in-wednesday-trade,Monica Gerson,2016-08-10 00:00:00,NVDA,1,2,1,1,0,1,1,1,1,0.6591
931194,option alert nvda aug puts sweep ask traded vs oi earnings after close ref,https://www.benzinga.com/markets/options/16/08/8327180/option-alert-nvda-aug16-58-0-puts-sweep-2500-ask-2-10-2568-traded-vs-2,Charles Gross,2016-08-09 00:00:00,NVDA,1,2,0,1,0,0,1,0,0,0.648
931195, biggest price target changes for monday,https://www.benzinga.com/analyst-ratings/price-target/16/08/8319090/8-biggest-price-target-changes-for-monday,Monica Gerson,2016-08-08 00:00:00,NVDA,1,2,0,0,0,0,1,0,1,0.5
931196,jefferies analysts are buyers of nvidia amid sales momentum probability of upside,https://www.benzinga.com/analyst-ratings/analyst-color/16/08/8318442/jefferies-analysts-are-buyers-of-nvidia-amid-sales-momen,Monica Gerson,2016-08-08 00:00:00,NVDA,1,0,1,1,0,0,1,1,1,0.5
931197,watch these huge put purchases in monday trade,https://www.benzinga.com/news/16/08/8317232/watch-these-5-huge-put-purchases-in-monday-trade,Monica Gerson,2016-08-08 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.6591
931198,walt disney alibaba on deck for earnings announcements,https://www.benzinga.com/news/earnings/16/08/8314505/walt-disney-alibaba-on-deck-for-earnings-announcements,R. Chandrasekaran,2016-08-07 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931199,option alert nvda aug puts sweep ask traded vs oi earnings after close ref,https://www.benzinga.com/markets/options/16/08/8313498/option-alert-nvda-aug16-44-0-puts-sweep-3000-ask-0-13-5002-traded-vs-3,Charles Gross,2016-08-05 00:00:00,NVDA,1,2,0,1,0,0,1,0,0,0.648
931200,watch these huge call purchases in friday trade,https://www.benzinga.com/news/16/08/8311109/watch-these-7-huge-call-purchases-in-friday-trade,Monica Gerson,2016-08-05 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.6591
931201,option alert nvda oct calls sweep above ask traded vs oi earnings after close ref,https://www.benzinga.com/markets/options/16/08/8306522/option-alert-nvda-oct16-55-0-calls-sweep-5001-above-ask-5-20-5182-trad,Charles Gross,2016-08-04 00:00:00,NVDA,1,0,1,0,1,1,1,1,1,0.648
931202,xiaomi takes on another tech behemoth with new launches,https://www.benzinga.com/news/16/07/8265866/xiaomi-takes-on-another-tech-behemoth-with-2-new-launches,Javier Hasse,2016-07-27 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931203,cramer prefers cyberark over fireeye says nvidia will benefit from pokemon go,https://www.benzinga.com/media/cnbc/16/07/8261980/cramer-prefers-cyberark-over-fireeye-says-nvidia-will-benefit-from-pokemon-,Craig Jones,2016-07-27 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.7294
931204,disney time warner likely to capitalize on augmented reality pokémon go prompts other game proposals,https://www.benzinga.com/news/16/07/8228339/disney-time-warner-likely-to-capitalize-on-augmented-reality-pok-mon-go-prompts-o,Brett Hershman,2016-07-19 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931205,goldman cautious on txn adi favors names w structural content growth opportunity such as nvda nxpi avgo swks,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8230532/goldman-cautious-on-txn-adi-favors-names-w-structural-co,Paul Quintaro,2016-07-19 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.8592
931206,update goldman sees augmented reality market value of b in sees virtual reality market value of b,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8226303/update-goldman-sees-augmented-reality-market-value-of-59,Paul Quintaro,2016-07-18 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.79295
931207,goldman raises estimate for expected market value of virtual realityaugmented reality from b to b,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8226282/goldman-raises-2025-estimate-for-expected-market-value-o,Paul Quintaro,2016-07-18 00:00:00,NVDA,1,0,1,1,1,0,1,1,1,0.67
931208,benzingas top initiations,https://www.benzinga.com/analyst-ratings/initiation/16/07/8222249/benzingas-top-initiations,Monica Gerson,2016-07-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931209,benzingas top downgrades,https://www.benzinga.com/analyst-ratings/downgrades/16/07/8222137/benzingas-top-downgrades,Monica Gerson,2016-07-15 00:00:00,NVDA,1,1,1,1,0,1,1,1,1,0.60115
931210, stocks moving in fridays premarket session,https://www.benzinga.com/news/16/07/8221819/12-stocks-moving-in-fridays-pre-market-session,Monica Gerson,2016-07-15 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.5
931211,wells fargo downgrades nvidia to underperform,https://www.benzinga.com/news/16/07/8221627/wells-fargo-downgrades-nvidia-to-underperform,Paul Quintaro,2016-07-15 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.625
931212,mizuho securities initiates coverage on nvidia at buy announces pt,https://www.benzinga.com/news/16/07/8221624/mizuho-securities-initiates-coverage-on-nvidia-at-buy-announces-60-00-pt,Paul Quintaro,2016-07-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931213,nvidia downgraded to underperform from market perform at wells fargo,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8221129/nvidia-downgraded-to-underperform-from-market-perform-at,Charles Gross,2016-07-15 00:00:00,NVDA,1,1,1,0,1,0,1,1,1,0.625
931214,the best performing stocks since may ,https://www.benzinga.com/media/cnbc/16/07/8204891/the-best-performing-stocks-since-may-2015,Jayson Derrick,2016-07-11 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.81845
931215,option alert nvda jul calls sweep ask traded vs oi earnings ref,https://www.benzinga.com/markets/options/16/07/8198410/option-alert-nvda-jul16-50-0-calls-sweep-718-ask-1-05-1547-traded-vs-2,Charles Gross,2016-07-08 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931216,gaming stocks are a playground for traders,https://www.benzinga.com/analyst-ratings/analyst-color/16/07/8187759/gaming-stocks-are-a-playground-for-traders,Jayson Derrick,2016-07-06 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931217,taiwan semiconductor could blow street estimates away,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8159204/taiwan-semiconductor-could-blow-street-estimates-away,Monica Gerson,2016-06-28 00:00:00,NVDA,1,1,1,0,1,1,1,1,1,0.5
931218, companies most likely to win when virtual reality takes over,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8153466/companies-most-likely-to-win-when-virtual-reality-takes-,Jayson Derrick,2016-06-27 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.8102
931219,nvidia says cao david shannon to retire at end of ,https://www.benzinga.com/news/16/06/8137059/nvidia-says-cao-david-shannon-to-retire-at-end-of-2016,Eddie Staley,2016-06-21 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931220,option alert nvda jul puts sweep ask traded vs oi earnings ref,https://www.benzinga.com/markets/options/16/06/8136263/option-alert-nvda-jul16-39-0-puts-sweep-1176-ask-0-11-2405-traded-vs-7,Charles Gross,2016-06-21 00:00:00,NVDA,1,2,0,0,0,0,1,0,0,0.648
931221,machine learning conference update amazon and nvidia winning ibm and alphabet losing,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8135639/machine-learning-conference-update-amazon-and-nvidia-win,Andrew Efimoff,2016-06-21 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.6806
931222,watch these huge put purchases in monday trade,https://www.benzinga.com/news/16/06/8128082/watch-these-5-huge-put-purchases-in-monday-trade,Monica Gerson,2016-06-20 00:00:00,NVDA,1,2,1,1,0,0,1,1,1,0.6591
931223,option alert nvda fri puts wkly sweep ask traded vs oi earnings ref,https://www.benzinga.com/markets/options/16/06/8124877/option-alert-nvda-fri-624-47-0-puts-wkly-sweep-689-ask-1-12-3758-trade,Charles Gross,2016-06-17 00:00:00,NVDA,1,2,0,0,0,0,1,0,0,0.648
931224,option alert nvda fri puts wkly sweep ask traded vs oi earnings ref,https://www.benzinga.com/markets/options/16/06/8124702/option-alert-nvda-fri-624-47-0-puts-wkly-sweep-749-ask-0-95-2346-trade,Charles Gross,2016-06-17 00:00:00,NVDA,1,2,0,0,0,0,1,0,0,0.648
931225,should nvidia be trading at a premium to its peers,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8119872/should-nvidia-be-trading-at-a-premium-to-its-peers,Jim Swanson,2016-06-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931226,trip chowdhry shares insights into apples machine learning deep learning initiatives,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8115573/trip-chowdhry-shares-insights-into-apples-machine-learni,Javier Hasse,2016-06-15 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931227,nomura comes out of meeting with nvidia ceo convinced stock is now a buy,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8109615/nomura-comes-out-of-meeting-with-nvidia-ceo-convinced-st,R. Chandrasekaran,2016-06-14 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.70095
931228,benzingas top upgrades,https://www.benzinga.com/analyst-ratings/upgrades/16/06/8103296/benzingas-top-upgrades,Monica Gerson,2016-06-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931229,nomura upgrades nvidia to buy,https://www.benzinga.com/news/16/06/8103267/nomura-upgrades-nvidia-to-buy,Eddie Staley,2016-06-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931230,argus removes names to focus list kroger nvidia united parcel services valero,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8102512/argus-removes-3-names-to-focus-list-kroger-nvidia-united,Paul Quintaro,2016-06-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.71075
931231,you can hold nvidia stock now vetr crowd says,https://www.benzinga.com/analyst-ratings/upgrades/16/06/8068385/you-can-hold-nvidia-stock-now-vetr-crowd-says,Javier Hasse,2016-06-03 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931232,stocks hitting week highs,https://www.benzinga.com/news/16/06/8061756/stocks-hitting-52-week-highs,Lisa Levin,2016-06-02 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931233,benzingas top initiations,https://www.benzinga.com/analyst-ratings/initiation/16/06/8061564/benzingas-top-initiations,Monica Gerson,2016-06-02 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931234,the market in minutes draghi iphones and warriors,https://www.benzinga.com/news/16/06/8060812/the-market-in-5-minutes-draghi-iphones-and-warriors,Benzinga News Desk,2016-06-02 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
931235,nvidia is a buy with these expanding markets,https://www.benzinga.com/analyst-ratings/analyst-color/16/06/8060912/nvidia-is-a-buy-with-these-expanding-markets,Jim Swanson,2016-06-02 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931236,goldman sachs initiates coverage on nvidia at buy announces pt,https://www.benzinga.com/news/16/06/8059880/goldman-sachs-initiates-coverage-on-nvidia-at-buy-announces-54-00-pt,Eddie Staley,2016-06-02 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931237,option alert nvda jun puts sweep ask traded vs oi ref,https://www.benzinga.com/markets/options/16/05/8037817/option-alert-nvda-jun16-45-5-puts-sweep-1174-ask-1-24-4447-traded-vs-2,Charles Gross,2016-05-26 00:00:00,NVDA,1,2,0,1,0,0,1,0,0,0.648
931238,stocks hitting week highs,https://www.benzinga.com/news/16/05/8012385/stocks-hitting-52-week-highs,Monica Gerson,2016-05-20 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931239,invest divas kiana danial likes advanced micro sees share on lucrative vr market potential,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/8008084/invest-divas-kiana-danial-likes-advanced-micro-sees-9sha,Jayson Derrick,2016-05-19 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.8592
931240,option alert nvda jun calls sweep ask traded vs k oi ref,https://www.benzinga.com/markets/options/16/05/8006971/option-alert-nvda-jun16-42-0-calls-sweep-682-ask-2-36-704-traded-vs-12,Charles Gross,2016-05-19 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931241,option alert nvda fri calls wkly sweep ask traded vs oi ref,https://www.benzinga.com/markets/options/16/05/7988827/option-alert-nvda-fri-63-40-0-calls-wkly-sweep-500-ask-2-90-502-traded,Charles Gross,2016-05-16 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.648
931242,option alert nvda jun puts sweep ask traded vs oi ref,https://www.benzinga.com/markets/options/16/05/7986842/option-alert-nvda-jun16-33-0-puts-sweep-2295-ask-0-11-2397-traded-vs-3,Charles Gross,2016-05-16 00:00:00,NVDA,1,2,0,1,0,0,1,0,0,0.648
931243,stocks hitting week highs,https://www.benzinga.com/news/16/05/7986697/stocks-hitting-52-week-highs,Lisa Levin,2016-05-16 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931244,jefferies secular trends thesis in nvidia just starting remains a top pick,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7980481/jefferies-secular-trends-thesis-in-nvidia-just-starting-,Manikandan Raman,2016-05-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.60115
931245,midafternoon market update dow tumbles nordstrom shares down following earnings miss,https://www.benzinga.com/news/earnings/16/05/7980673/mid-afternoon-market-update-dow-tumbles-1-nordstrom-shares-down-followin,Lisa Levin,2016-05-13 00:00:00,NVDA,1,1,0,1,0,0,1,1,1,0.57655
931246,tesla demand drove nvidias q beat q outlook,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7980233/tesla-demand-drove-nvidias-q1-beat-q2-outlook,Manikandan Raman,2016-05-13 00:00:00,NVDA,1,0,0,1,0,0,1,1,1,0.436
931247,nvidia makes new alltime high,https://www.benzinga.com/trading-ideas/technicals/16/05/7980359/nvidia-makes-new-all-time-high,Joel Elconin,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931248, biggest midday market gainers,https://www.benzinga.com/news/16/05/7979785/10-biggest-mid-day-market-gainers,Andrew Efimoff,2016-05-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931249,midday market update nvidia gains on earnings beat conformis shares drop,https://www.benzinga.com/news/earnings/16/05/7979764/mid-day-market-update-nvidia-gains-on-earnings-beat-conformis-shares-dro,Lisa Levin,2016-05-13 00:00:00,NVDA,1,0,0,1,0,0,0,0,0,0.6806
931250,top performing industries for may ,https://www.benzinga.com/news/16/05/7979275/top-performing-industries-for-may-13-2016,Lisa Levin,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931251,benzingas volume movers,https://www.benzinga.com/news/16/05/7979132/benzingas-volume-movers,Lisa Levin,2016-05-13 00:00:00,NVDA,1,2,1,0,1,1,1,1,1,0.5
931252,midmorning market update markets mixed j c penney sales miss estimates,https://www.benzinga.com/news/earnings/16/05/7978921/mid-morning-market-update-markets-mixed-j-c-penney-sales-miss-estimates,Lisa Levin,2016-05-13 00:00:00,NVDA,1,1,1,1,1,1,1,1,1,0.42345
931253,stocks hitting week highs,https://www.benzinga.com/news/16/05/7978869/stocks-hitting-52-week-highs,Lisa Levin,2016-05-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
931254,nvidia remains mkms top pick,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7978778/nvidia-remains-mkms-top-pick,Monica Gerson,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931255,the market in minutes friday the th,https://www.benzinga.com/news/16/05/7978277/the-market-in-5-minutes-friday-the-13th,Benzinga News Desk,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931256,nvidia just hit it out of the parkagain,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7978170/nvidia-just-hit-it-out-of-the-park-again,Manikandan Raman,2016-05-13 00:00:00,NVDA,1,0,1,0,0,1,1,1,1,0.5
931257,brean adjusts nvidias fair value range to ,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7978044/brean-adjusts-nvidias-fair-value-range-to-35-40,Jim Swanson,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.7859499999999999
931258,benzingas top upgrades,https://www.benzinga.com/analyst-ratings/upgrades/16/05/7978420/benzingas-top-upgrades,Monica Gerson,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.60115
931259, stocks moving in fridays premarket session,https://www.benzinga.com/news/16/05/7978193/10-stocks-moving-in-fridays-pre-market-session,Monica Gerson,2016-05-13 00:00:00,NVDA,1,2,0,1,0,0,1,1,1,0.5
931260,roth upgrades nvidia to buy encouraged by deep learning growth,https://www.benzinga.com/analyst-ratings/analyst-color/16/05/7978075/roth-upgrades-nvidia-to-buy-encouraged-by-deep-learning-,Monica Gerson,2016-05-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.81245
931261,topeka capital upgrades nvidia to buy,https://www.benzinga.com/news/16/05/7977742/topeka-capital-upgrades-nvidia-to-buy,Eddie Staley,2016-05-13 00:00:00,NVDA,1,2,1,1,1,1,1,1,1,0.5
931262,roth capital upgrades nvidia to buy raises pt to ,https://www.benzinga.com/news/16/05/7977681/roth-capital-upgrades-nvidia-to-buy-raises-pt-to-40-00,Eddie Staley,2016-05-13 00:00:00,NVDA,1,0,1,1,1,1,1,1,1,0.5
