Unnamed: 0,headline,url,publisher,date,stock,Sentiment_DecisionTreeClassifier,Sentiment_finbert,Sentiment_LogisticRegression,Sentiment_KNeighborsClassifier,Sentiment_MultinomialNB,Sentiment_SGDClassifier,Sentiment_GradientBoostingClassifier,Sentiment_XGBClassifier,Sentiment_RandomForestClassifier,Sentiment_VADER,Sentiment_Random
859669,benzingas top premarket gainers,https://www.benzinga.com/news/11/08/1862946/benzingas-top-pre-market-gainers,Lisa Levin,2011-08-17 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859671,as long as the banks pop markets will not stop,https://www.benzinga.com/trading-ideas/technicals/11/08/1857551/as-long-as-the-banks-pop-markets-will-not-stop,inthemoneystocks,2011-08-15 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.61175,0
859672,googles paige says acquisition will stave off noncompetitive threats from microsoft and apple,https://www.benzinga.com/news/11/08/1857047/googles-paige-says-acquisition-will-stave-off-non-competitive-threats-from-micros,Paul Quintaro,2011-08-15 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.28925,0
859673,big financial stocks nearing intraday lows,https://www.benzinga.com/trading-ideas/long-ideas/11/08/1854780/big-financial-stocks-nearing-intraday-lows,Benjamin Lee,2011-08-12 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.39885,0
859674,morgan stanley and sterling energy announce strategic partnership,https://www.benzinga.com/news/11/08/1854398/morgan-stanley-and-sterling-energy-announce-strategic-partnership,Nelson Hem,2011-08-12 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.6366,1
859675,what does bank of america have in common with betty white,https://www.benzinga.com/news/11/08/1851968/what-does-bank-of-america-have-in-common-with-betty-white,John Thorpe,2011-08-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859676,large financial giants trade higher will they hold,https://www.benzinga.com/trading-ideas/technicals/11/08/1851615/large-financial-giants-trade-higher-will-they-hold,inthemoneystocks,2011-08-11 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
859677,morgan stanley private equity and sterling energy company announce partnership,https://www.benzinga.com/news/11/08/1850942/morgan-stanley-private-equity-and-sterling-energy-company-announce-partnership,Paul Quintaro,2011-08-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.6366,1
859678,the fed had spoken no stock left behind only the dollar,https://www.benzinga.com/trading-ideas/long-ideas/11/08/1846551/the-fed-had-spoken-no-stock-left-behind-only-the-dollar,Daniel Ho,2011-08-09 00:00:00,MS,1,2,0,1,0,0,1,1,0,0.352,0
859680,pritchard capital lowering estimates on venoco,https://www.benzinga.com/analyst-ratings/analyst-color/11/08/1829461/pritchard-capital-lowering-estimates-on-venoco,Jonathan Chen,2011-08-03 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.375,0
859681,what to do with stock weakness,https://www.benzinga.com/markets/bonds/11/08/1828239/what-to-do-with-stock-weakness,Daniel Ho,2011-08-02 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.28925,0
859682,update piper jaffray lowering price target on acorda therapeutics,https://www.benzinga.com/analyst-ratings/analyst-color/11/08/1824922/update-piper-jaffray-lowering-price-target-on-acorda-the,Jonathan Chen,2011-08-02 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.375,0
859683,bank of america merrill lynch maintains neutral on morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/11/08/1821347/bank-of-america-merrill-lynch-maintains-neutral-on-morga,BenzingaStaffJ,2011-08-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859684,shark week and morgan properties trust,https://www.benzinga.com/11/08/1820267/shark-week-and-morgan-properties-trust,Llenrock Group,2011-08-01 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.7553000000000001,0
859685,even goldman sachs couldnt hedge this loss,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1818050/even-goldman-sachs-couldnt-hedge-this-loss,Jonathan Chen,2011-07-29 00:00:00,MS,0,2,0,1,0,0,1,1,1,0.30655,0
859686,bank of america sits down with upper mgmt at morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/11/07/1816140/bank-of-america-sits-down-with-upper-mgmt-at-morgan-stan,Lydia Davidson,2011-07-29 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859687,why you want wall street fat cats to win on this one,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1814014/why-you-want-wall-street-fat-cats-to-win-on-this-one,Jonathan Chen,2011-07-28 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.81245,1
859688,too big to fail keeps markets alive so far,https://www.benzinga.com/trading-ideas/technicals/11/07/1812750/too-big-to-fail-keeps-markets-alive-so-far,inthemoneystocks,2011-07-28 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.38685,0
859689,buy these debt ceiling will be raised,https://www.benzinga.com/etfs/commodities/11/07/1808882/buy-these-debt-ceiling-will-be-raised,inthemoneystocks,2011-07-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.3194,1
859690,do you ever wonder,https://www.benzinga.com/general/politics/11/07/1806106/do-you-ever-wonder,Daniel Ho,2011-07-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859691,do as i say not as i do,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1803937/do-as-i-say-not-as-i-do,Jonathan Chen,2011-07-26 00:00:00,MS,1,2,1,1,0,1,1,0,1,0.5,0
859692,mediobanca securities reiterates neutral and pt of on morgan stanley,https://www.benzinga.com/analyst-ratings/reiteration/11/07/1801388/mediobanca-securities-reiterates-neutral-and-pt-of-25-on-m,Emily Austin,2011-07-26 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,1
859693,biogen idec receives conditional approval in the european union for fampyra to improve walking in adults with multiple sclerosis,https://www.benzinga.com/news/11/07/1797636/biogen-idec-receives-conditional-approval-in-the-european-union-for-fampyra-to-im,Allie Wickman,2011-07-25 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.8592,0
859695,kbw reiterates market perform and pt of on morgan stanley,https://www.benzinga.com/analyst-ratings/reiteration/11/07/1792523/kbw-reiterates-market-perform-and-pt-of-28-on-morgan-stanl,Emily Austin,2011-07-22 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859696,benzingas top etf decliners july st tvix faz ery edz,https://www.benzinga.com/etfs/sector-etfs/11/07/1791441/benzingas-top-etf-decliners-july-21st-tvix-faz-ery-edz,Craig Jones,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859697,running of the bulls ,https://www.benzinga.com/11/07/1791339/running-of-the-bulls-07-21-2011,optionsXpress,2011-07-21 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,1
859698,rally broadbased ,https://www.benzinga.com/11/07/1790511/rally-broad-based-07-21-2001,optionsXpress,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859699,morgan stanley up on upbeat earnings,https://www.benzinga.com/intraday-update/11/07/1790354/morgan-stanley-up-12-on-upbeat-earnings,Eddie Staley,2011-07-21 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
859700,earnings roundup for july ,https://www.benzinga.com/news/earnings/11/07/1788800/earnings-roundup-for-july-21,Monica Gerson,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859701,pre market movers july ,https://www.benzinga.com/11/07/1788514/pre-market-movers-july-21,T3LIVE,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859702,benzingas top premarket gainers,https://www.benzinga.com/news/11/07/1787955/benzingas-top-pre-market-gainers,Monica Gerson,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859703,news summary for july ,https://www.benzinga.com/etfs/commodities/11/07/1787811/news-summary-for-july-20-2011,Allie Wickman,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859704,update morgan stanley reports upbeat q results,https://www.benzinga.com/news/earnings/11/07/1787781/update-morgan-stanley-reports-upbeat-q2-results,Monica Gerson,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859705,update morgan stanley reports q eps of vs est revenues b vs b est,https://www.benzinga.com/news/earnings/11/07/1787625/update-morgan-stanley-reports-q2-eps-of-0-38-vs-0-62-est-revenues-9-28b-,Eddie Staley,2011-07-21 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,0
859706,us stock futures down as investors await earnings reports,https://www.benzinga.com/news/11/07/1787175/us-stock-futures-down-as-investors-await-earnings-reports,Monica Gerson,2011-07-21 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.55135,1
859707,earnings scheduled for july ,https://www.benzinga.com/news/earnings/11/07/1786911/earnings-scheduled-for-july-21,Monica Gerson,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859708,stocks to watch for july ,https://www.benzinga.com/news/earnings/11/07/1786727/stocks-to-watch-for-july-21,Monica Gerson,2011-07-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859709,benzingas top etf decliners july th zsl tvix faz drv,https://www.benzinga.com/etfs/commodities/11/07/1786289/benzingas-top-etf-decliners-july-20th-zsl-tvix-faz-drv,Craig Jones,2011-07-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,0
859710,benzingas top etf gainers july th agq ewp ewi tmv fas,https://www.benzinga.com/etfs/commodities/11/07/1786245/benzingas-top-etf-gainers-july-20th-agq-ewp-ewi-tmv-fas,Craig Jones,2011-07-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859711,financial stocks come to life,https://www.benzinga.com/intraday-update/11/07/1785511/financial-stocks-come-to-life,Scott Rubin,2011-07-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859712,goldman bonus babies cry over stillridiculous compensation,https://www.benzinga.com/news/11/07/1783667/goldman-bonus-babies-cry-over-still-ridiculous-compensation,John Thorpe,2011-07-20 00:00:00,MS,1,1,1,1,0,0,1,1,1,0.55135,0
859713,some financial stocks see sunlight,https://www.benzinga.com/trading-ideas/technicals/11/07/1778998/some-financial-stocks-see-sunlight,inthemoneystocks,2011-07-19 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,0
859714,stocks to watch for tuesday fresh week highs and lows,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1776775/stocks-to-watch-for-tuesday-7192011-fresh-52-week-highs-and-l,Benjamin Lee,2011-07-19 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5640000000000001,0
859715,moodys downgrades million of morgan stanley subprime rmbs,https://www.benzinga.com/analyst-ratings/downgrades/11/07/1775679/moodys-downgrades-313-million-of-morgan-stanley-subprime-rm,Allie Wickman,2011-07-18 00:00:00,MS,1,1,1,1,0,1,1,1,1,0.5,0
859716,earnings preview analysts expect morgan stanley revenue earnings to dip from previous quarter,https://www.benzinga.com/11/07/1775097/earnings-preview-analysts-expect-morgan-stanley-revenue-earnings-to-dip-from-previous-,Benzinga Staff Writer,2011-07-18 00:00:00,MS,1,1,0,0,1,0,1,1,1,0.5,0
859717,wanted buyers ,https://www.benzinga.com/11/07/1774779/wanted-buyers-07-18-2011,optionsXpress,2011-07-18 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.5,1
859718,morgan stanley to slow down hiring in q q fox businesss gasparino,https://www.benzinga.com/news/11/07/1774428/morgan-stanley-to-slow-down-hiring-in-q3-q4-2011-fox-businesss-gasparino,Allie Wickman,2011-07-18 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
859719,financial stocks hold the cards,https://www.benzinga.com/trading-ideas/technicals/11/07/1773813/financial-stocks-hold-the-cards,inthemoneystocks,2011-07-18 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859720,top largecap stocks in the investment brokeragenational industry with the highest roe,https://www.benzinga.com/markets/11/07/1771933/top-4-large-cap-stocks-in-the-investment-brokerage-national-industry-with-the-,Lisa Levin,2011-07-17 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.60115,1
859721,earnings expectations for the week of july ,https://www.benzinga.com/news/earnings/11/07/1771585/earnings-expectations-for-the-week-of-july-18,Nelson Hem,2011-07-17 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859722,volatile market going nowhere benefits brokers,https://www.benzinga.com/news/11/07/1769036/volatile-market-going-nowhere-benefits-brokers,John Thorpe,2011-07-15 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.3538,1
859723,groupon adds an additional underwriters to ipo hopes to raise million,https://www.benzinga.com/news/11/07/1767949/groupon-adds-an-additional-11-underwriters-to-ipo-hopes-to-raise-750-million,Nick Smith,2011-07-15 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.71075,1
859724,is hot air killing wind power,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1762825/is-hot-air-killing-wind-power,Minyanville,2011-07-13 00:00:00,MS,1,2,0,1,0,0,1,1,1,0.17015000000000002,0
859725,deutsche bank reiterates buy and pt of on morgan stanley,https://www.benzinga.com/analyst-ratings/reiteration/11/07/1761393/deutsche-bank-reiterates-buy-and-pt-of-34-on-morgan-stanle,Emily Austin,2011-07-13 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859726,stocks to watch for wednesday fresh week highs and lows,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1760498/stocks-to-watch-for-wednesday-071311-fresh-52-week-highs-and-,Benjamin Lee,2011-07-12 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5640000000000001,1
859727,benzingas top etf gainers july th tvix edz faz epv,https://www.benzinga.com/etfs/sector-etfs/11/07/1755994/benzingas-top-etf-gainers-july-11th-tvix-edz-faz-epv,Craig Jones,2011-07-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859728,stocks to watch for tuesday fresh week highs and lows,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1755620/stocks-to-watch-for-tuesday-071211-fresh-52-week-highs-and-lo,Benjamin Lee,2011-07-11 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5640000000000001,0
859729,blood on the street,https://www.benzinga.com/trading-ideas/technicals/11/07/1755277/blood-on-the-street,inthemoneystocks,2011-07-11 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,1
859730,jp morgan maintains neutral on biogen idec following ms data,https://www.benzinga.com/analyst-ratings/analyst-color/11/07/1754733/j-p-morgan-maintains-neutral-on-biogen-idec-following-ms,Jonathan Chen,2011-07-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,0
859731,benzingas top etf gainers july th dto tmf soxs faz,https://www.benzinga.com/etfs/commodities/11/07/1750725/benzingas-top-etf-gainers-july-8th-dto-tmf-soxs-faz,Craig Jones,2011-07-08 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859732,hottest and coldest sectors for friday ,https://www.benzinga.com/trading-ideas/long-ideas/11/07/1750479/hottest-and-coldest-sectors-for-friday-7811,Benjamin Lee,2011-07-08 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,1
859733,citi updates q estimate on morgan stanley,https://www.benzinga.com/analyst-ratings/analyst-color/11/07/1748781/citi-updates-2q-estimate-on-morgan-stanley,BenzingaStaffB,2011-07-08 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859734,benzingas top etf decliners july st vzz soxs drv faz,https://www.benzinga.com/etfs/commodities/11/07/1222407/benzingas-top-etf-decliners-july-1st-vzz-soxs-drv-faz,Craig Jones,2011-07-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,0
859735,benzingas top etf gainers july st soxl drn fas zsl,https://www.benzinga.com/etfs/commodities/11/07/1222394/benzingas-top-etf-gainers-july-1st-soxl-drn-fas-zsl,Craig Jones,2011-07-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.60115,1
859736,inside the billion zynga ipo,https://www.benzinga.com/news/11/07/1221756/inside-the-1-billion-zynga-ipo,Scott Rubin,2011-07-01 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
859737,goldman sachs discusses morgan stanley mitsubishi financial deal,https://www.benzinga.com/analyst-ratings/analyst-color/11/07/1220100/goldman-sachs-discusses-morgan-stanley-mitsubishi-financ,Jonathan Chen,2011-07-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859738,morgan stanley will charge b on mufg conversion,https://www.benzinga.com/news/11/06/1217790/morgan-stanley-will-charge-1-7b-on-mufg-conversion,Paul Quintaro,2011-06-30 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859739,wednesdays sp sector recap ,https://www.benzinga.com/etfs/commodities/11/06/1213934/wednesdays-s-p-500-sector-recap-62911,Benjamin Lee,2011-06-29 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859740,new morgan stanley oil etn debuts today,https://www.benzinga.com/etfs/commodities/11/06/1212911/new-morgan-stanley-oil-etn-debuts-today,ETF Professor,2011-06-29 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859741,large financial stocks rally on greek austerity vote,https://www.benzinga.com/trading-ideas/technicals/11/06/1212099/large-financial-stocks-rally-on-greek-austerity-vote,inthemoneystocks,2011-06-29 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.5,0
859742,words with billions online social media company zynga to file for ipo,https://www.benzinga.com/news/11/06/1210838/words-with-billions-online-social-media-company-zynga-to-file-for-ipo,Nick Smith,2011-06-29 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
859743,goldman sachs sinks despite market rally,https://www.benzinga.com/news/11/06/1209133/goldman-sachs-sinks-despite-market-rally,inthemoneystocks,2011-06-28 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.5,0
859744,major financial stocks fail to participate in rally,https://www.benzinga.com/news/11/06/1207701/major-financial-stocks-fail-to-participate-in-rally,inthemoneystocks,2011-06-28 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.22885,0
859745,teva pharmaceutical generic value,https://www.benzinga.com/11/06/1779659/teva-pharmaceutical-generic-value,The Stock Advisors,2011-06-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.67,0
859746,amazon climbs on holiday view,https://www.benzinga.com/11/06/1205402/amazon-climbs-on-holiday-view,Investor's Business Daily,2011-06-27 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.76335,1
859747,morgan stanleys chairman mack to retire at years end fox business gasparino,https://www.benzinga.com/news/11/06/1203789/morgan-stanleys-chairman-mack-to-retire-at-years-end-fox-business-gasparino,Allie Wickman,2011-06-27 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859748,too big to fail leads markets higher,https://www.benzinga.com/etfs/commodities/11/06/1203073/too-big-to-fail-leads-markets-higher,inthemoneystocks,2011-06-27 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.22885,0
859749,deutsche bank updates ,https://www.benzinga.com/analyst-ratings/price-target/11/06/1197696/deutsche-bank-updates-624,Emily Austin,2011-06-24 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859750,calls purchased on acorda therapeutics inc,https://www.benzinga.com/options/11/06/1188038/calls-purchased-on-acorda-therapeutics-inc,Michael J. Zerinskas,2011-06-21 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.5,0
859751,financial stocks hold all the cards,https://www.benzinga.com/trading-ideas/technicals/11/06/1187611/financial-stocks-hold-all-the-cards,inthemoneystocks,2011-06-21 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859752,stocks and sectors to watch sp recap ,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1185104/stocks-and-sectors-to-watch-s-p-500-recap-62011,Benjamin Lee,2011-06-20 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
859753,sp sector update consumer services leading financials lagging ,https://www.benzinga.com/news/11/06/1184234/s-p-sector-update-consumer-services-leading-0-90-financials-lagging-0-10,Theo Kratz,2011-06-20 00:00:00,MS,1,1,1,0,1,1,1,1,1,0.3634,1
859754,stock market alert inverse head and shoulder,https://www.benzinga.com/markets/11/06/1184051/stock-market-alert-inverse-head-and-shoulder,inthemoneystocks,2011-06-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,1
859755,update citi lowers pt on morgan stanley to ,https://www.benzinga.com/analyst-ratings/analyst-color/11/06/1182967/update-citi-lowers-pt-on-morgan-stanley-to-26,BenzingaStaffJ,2011-06-20 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.436,1
859756,is the sec about to drop the hammer on banksters,https://www.benzinga.com/general/politics/11/06/1179360/is-the-sec-about-to-drop-the-hammer-on-banksters,Luci Morland,2011-06-17 00:00:00,MS,1,1,0,1,0,0,0,0,0,0.3634,1
859757,doug kass thinks highs of the day are in,https://www.benzinga.com/trading-ideas/short-ideas/11/06/1167979/doug-kass-thinks-highs-of-the-day-are-in,Jonathan Chen,2011-06-14 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,1
859758,top percentage gainers and losers as of pm ,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1163217/top-percentage-gainers-and-losers-as-of-2pm-061311,Benjamin Lee,2011-06-13 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.30910000000000004,0
859759,sp financial sector update ,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1162774/s-p-financial-sector-update-61311,Benjamin Lee,2011-06-13 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,1
859760,top percentage gainers and losers as of pm ,https://www.benzinga.com/analyst-ratings/downgrades/11/06/1162550/top-percentage-gainers-and-losers-as-of-12pm-061311,Benjamin Lee,2011-06-13 00:00:00,MS,1,2,1,1,0,1,1,1,1,0.30910000000000004,1
859761,deutsche bank updates ,https://www.benzinga.com/analyst-ratings/analyst-color/11/06/1161039/deutsche-bank-updates-613,Emily Austin,2011-06-13 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859762,curde oil market a trillion a year global fake out guest post,https://www.benzinga.com/11/06/1159505/curde-oil-market-a-2-5-trillion-a-year-global-fake-out-guest-post,EconMatters,2011-06-11 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.26165,1
859763,financial stocks surging into the close,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1158574/financial-stocks-surging-into-the-close,Benjamin Lee,2011-06-10 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,0
859764,predicted for profits banks rip higher,https://www.benzinga.com/trading-ideas/technicals/11/06/1158518/predicted-for-profits-banks-rip-higher,inthemoneystocks,2011-06-10 00:00:00,MS,1,1,1,1,1,1,1,1,1,0.7202,1
859765,lead underwriter morgan stanley discloses position in yandex for a g filing,https://www.benzinga.com/news/ipos/11/06/1157583/lead-underwriter-morgan-stanley-discloses-10-2-position-in-yandex-for-a-13g-,Allie Wickman,2011-06-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859766,federal reserve proposes annual stress tests,https://www.benzinga.com/media/cnbc/11/06/1157490/federal-reserve-proposes-annual-stress-tests,Jonathan Chen,2011-06-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.28925,0
859767,deutsche bank maintains buy rating on morgan stanley,https://www.benzinga.com/analyst-ratings/11/06/1156800/deutsche-bank-maintains-buy-rating-on-morgan-stanley,BenzingaStaffL,2011-06-10 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859768,deutsche bank updates ,https://www.benzinga.com/analyst-ratings/analyst-color/11/06/1156783/deutsche-bank-updates-610,Emily Austin,2011-06-10 00:00:00,MS,1,2,1,1,0,0,1,1,1,0.5,1
859769,groupon said to add more banks access to initial public offering,https://www.benzinga.com/news/ipos/11/06/1156395/groupon-said-to-add-6-more-banks-access-to-initial-public-offering,Nick Smith,2011-06-10 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.5,1
859770,morgan stanley reports m share stake in linkedin in g filing,https://www.benzinga.com/news/11/06/1154956/morgan-stanley-reports-2-04m-share-stake-in-linkedin-in-13g-filing,Benzinga Staff,2011-06-09 00:00:00,MS,1,2,1,0,1,1,1,1,1,0.648,1
859771,sp financial sector update ,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1154577/s-p-500-financial-sector-update-6911,Benjamin Lee,2011-06-09 00:00:00,MS,1,2,1,1,1,0,1,1,1,0.5,0
859772,did you buy financial stocks rally sharply,https://www.benzinga.com/trading-ideas/technicals/11/06/1154424/did-you-buy-financial-stocks-rally-sharply,inthemoneystocks,2011-06-09 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859773,financial stocks lead markets higher,https://www.benzinga.com/trading-ideas/technicals/11/06/1153975/financial-stocks-lead-markets-higher,inthemoneystocks,2011-06-09 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859774,buyout firms vie for ges railcar leasing unit,https://www.benzinga.com/news/asset-sales/11/06/1153233/buyout-firms-vie-for-ges-railcar-leasing-unit,Nelson Hem,2011-06-09 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859775,bearish sentiment signals near term bottom on financials,https://www.benzinga.com/trading-ideas/technicals/11/06/1150104/bearish-sentiment-signals-near-term-bottom-on-financials,inthemoneystocks,2011-06-08 00:00:00,MS,1,1,1,1,0,1,0,0,0,0.5,0
859776,technical trading summary ,https://www.benzinga.com/trading-ideas/long-ideas/11/06/1147219/technical-trading-summary-672011,Benjamin Lee,2011-06-07 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859777,goldman sachs leads the financial stocks lower,https://www.benzinga.com/trading-ideas/technicals/11/06/1145493/goldman-sachs-leads-the-financial-stocks-lower,inthemoneystocks,2011-06-07 00:00:00,MS,0,2,0,1,0,0,0,0,0,0.352,1
859778,morgan stanley says that opec will boost the oil output by m bd bloomberg,https://www.benzinga.com/etfs/commodities/11/06/1145211/morgan-stanley-says-that-opec-will-boost-the-oil-output-by-1-5m-bd-bl,Theo Kratz,2011-06-07 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.70095,0
859779,too big to fail leads the markets lower,https://www.benzinga.com/trading-ideas/technicals/11/06/1142449/too-big-to-fail-leads-the-markets-lower,inthemoneystocks,2011-06-06 00:00:00,MS,0,1,0,1,0,0,0,0,0,0.15460000000000002,1
859780,new clinical data analysis of ampyra shows improvement of patientreported walking ability across a range of walking impairment,https://www.benzinga.com/news/fda/11/06/1139951/new-clinical-data-analysis-of-ampyra-shows-improvement-of-patient-reported-wa,Allie Wickman,2011-06-06 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.8243,0
859781,pandora media to offer m shares in ipo,https://www.benzinga.com/news/ipos/11/06/1136053/pandora-media-to-offer-13-64m-shares-in-ipo,Monica Gerson,2011-06-03 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.648,0
859782,groupon ipo follows a year of success big deals and buyout offers,https://www.benzinga.com/analyst-ratings/11/06/1134418/groupon-ipo-follows-a-year-of-success-big-deals-and-buyout-offers,Louis Bedigian,2011-06-02 00:00:00,MS,1,0,1,1,1,1,1,1,1,0.7859499999999999,0
859783,groupon ipo will be hottest in years,https://www.benzinga.com/generallifemisc/topics/11/06/1134200/groupon-ipo-will-be-hottest-in-years,Scott Rubin,2011-06-02 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,0
859784,financial firms ask regulators to repropose swap rules bloomberg,https://www.benzinga.com/news/legal/11/06/1128905/financial-firms-ask-regulators-to-re-propose-swap-rules-bloomberg,Theo Kratz,2011-06-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.5,1
859785,shale oils promising future,https://www.benzinga.com/etfs/commodities/11/06/1127869/shale-oils-promising-future,BenzingaStaffJ,2011-06-01 00:00:00,MS,1,2,1,1,1,1,1,1,1,0.70095,0
